Ð§¹û	ÊÇ·ñÇ°×º	ÎåÐÐÒªÇó	µÈ¼¶ÒªÇó	ÊôÐÔµ÷ÕûÀà±ð	²ÎÊý1×îÐ¡Öµ	²ÎÊý1×î´óÖµ	²ÎÊý2×îÐ¡Öµ	²ÎÊý2×î´óÖµ	²ÎÊý3×îÐ¡Öµ	²ÎÊý3×î´óÖµ	Ð§¹ûËµÃ÷
ÐÂÄÚÁ¦_¹ÅËþ£¨1¼¶£©				235	500	550	-1	-1	0	0	0
ÐÂÄÚÁ¦_¹ÅËþ£¨2¼¶£©				235	500	600	-1	-1	0	0	0
ÐÂÄÚÁ¦_¹ÅËþ£¨3¼¶£©				235	500	650	-1	-1	0	0	0
ÐÂÄÚÁ¦_¹ÅËþ£¨4¼¶£©				235	500	750	-1	-1	0	0	0
ÐÂÄÚÁ¦_¹ÅËþ£¨5¼¶£©				235	500	850	-1	-1	0	0	0
ÐÂÄÚÁ¦_¹ÅËþ£¨6¼¶£©				235	1000	1100	-1	-1	0	0	0
ÐÂÄÚÁ¦_¹ÅËþ£¨7¼¶£©				235	1000	1200	-1	-1	0	0	0
ÐÂÄÚÁ¦_¹ÅËþ£¨8¼¶£©				235	1000	1300	-1	-1	0	0	0
ÐÂÄÚÁ¦_¹ÅËþ£¨9¼¶£©				235	1000	1600	-1	-1	0	0	0
ÐÂÄÚÁ¦_¹ÅËþ£¨10¼¶£©				235	1000	2000	-1	-1	0	0	0
ÐÂÉúÃü_¹ÅËþ£¨1¼¶£©				233	500	550	-1	-1	0	0	0
ÐÂÉúÃü_¹ÅËþ£¨2¼¶£©				233	500	600	-1	-1	0	0	0
ÐÂÉúÃü_¹ÅËþ£¨3¼¶£©				233	500	650	-1	-1	0	0	0
ÐÂÉúÃü_¹ÅËþ£¨4¼¶£©				233	500	750	-1	-1	0	0	0
ÐÂÉúÃü_¹ÅËþ£¨5¼¶£©				233	500	850	-1	-1	0	0	0
ÐÂÉúÃü_¹ÅËþ£¨6¼¶£©				233	1000	1100	-1	-1	0	0	0
ÐÂÉúÃü_¹ÅËþ£¨7¼¶£©				233	1000	1200	-1	-1	0	0	0
ÐÂÉúÃü_¹ÅËþ£¨8¼¶£©				233	1000	1300	-1	-1	0	0	0
ÐÂÉúÃü_¹ÅËþ£¨9¼¶£©				233	1000	1600	-1	-1	0	0	0
ÐÂÉúÃü_¹ÅËþ£¨10¼¶£©				233	1000	2000	-1	-1	0	0	0
¾­Ñé10_10				176	20	20	-1	-1	0	0	0
¾­Ñé20_20				176	40	40	-1	-1	0	0	0
¾­Ñé10_20				176	20	40	-1	-1	0	0	0
¾­Ñé20_30				176	40	60	-1	-1	0	0	0
¾­Ñé10_30				176	20	60	-1	-1	0	0	0
¾­Ñé20_40				176	40	80	-1	-1	0	0	0
¾­Ñé10_40				176	20	80	-1	-1	0	0	0
¾­Ñé20_60				176	40	120	-1	-1	0	0	0
¾­Ñé10_50				176	20	100	-1	-1	0	0	0
¾­Ñé20_80				176	40	160	-1	-1	0	0	0
È«¿¹5_5				241	10	10	-1	-1	0	0	0
È«¿¹10_10				241	20	20	-1	-1	0	0	0
È«¿¹10_20				241	20	40	-1	-1	0	0	0
È«¿¹10_30				241	20	60	-1	-1	0	0	0
È«¿¹5_10				241	10	20	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À(¹ÅËþ1£©				263	8	16	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À(¹ÅËþ2£©				263	8	32	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À(¹ÅËþ1£©				264	8	16	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À(¹ÅËþ2£©				264	8	32	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À(¹ÅËþ1£©				265	8	16	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À(¹ÅËþ2£©				265	8	32	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À(¹ÅËþ1£©				266	8	16	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À(¹ÅËþ2£©				266	8	32	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÍÁ·À(¹ÅËþ1£©				267	8	16	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÍÁ·À(¹ÅËþ2£©				267	8	32	-1	-1	0	0	0
ºöÂÔ¶Ô·½È«¿¹(¹ÅËþ£©				268	4	16	-1	-1	0	0	0
È«¼¼ÄÜ(¹ÅËþ£©				139	2	4	-1	-1	0	0	0
µÖÏû¸ñµ²¸ÅÂÊ(¹ÅËþ£©				270	2	6	-1	-1	0	0	0
ÃüÖÐÍµÈ¡ÉúÃü(¹ÅËþ1£©				66	2	2	-1	-1	0	0	0
ÃüÖÐÍµÈ¡ÉúÃü(¹ÅËþ2£©				66	2	6	-1	-1	0	0	0
ÃüÖÐÍµÈ¡ÉúÃü(¹ÅËþ3£©				66	2	10	-1	-1	0	0	0
ÃüÖÐÍµÈ¡ÄÚÁ¦(¹ÅËþ1£©				67	2	2	-1	-1	0	0	0
ÃüÖÐÍµÈ¡ÄÚÁ¦(¹ÅËþ2£©				67	2	6	-1	-1	0	0	0
ÃüÖÐÍµÈ¡ÄÚÁ¦(¹ÅËþ3£©				67	2	10	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×ÉúÃü£¨Ñô£©1				233	2000	2000	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×ÉúÃü£¨Ñô£©2				233	2200	2200	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×ÄÚÁ¦£¨Ñô£©1				235	2000	2000	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×ÄÚÁ¦£¨Ñô£©2				235	2200	2200	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×À×¿¹68				229	136	136	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×¶¾¿¹65				228	140	140	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×±ù¿¹70				232	140	140	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×»ð¿¹70				230	140	140	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×À×¿¹70				229	140	140	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×ÖÐ¶¾Ê±¼ä95				108	190	190	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×³Ù»ºÊ±¼ä95				106	190	190	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×ÔÎÑ£Ê±¼ä95				110	190	190	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×ÉúÃü»Ø¸´Ð§ÂÊ(6)				190	12	12	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×¹¥»÷¼¼ÄÜ¼Ó³É£¨63£©				243	126	126	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×´ò»÷»Ø¸´71				245	152	152	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×µÖÏûÉËº¦68				237	136	136	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×¸ñµ²4_4				226	8	8	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×ÐÂÈ«¿¹£¨34£©				241	68	68	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×¹¥»÷¼¼ÄÜ¼Ó³É£¨68£©				243	136	136	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×¸ñµ²6_6				226	12	12	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×ÉúÃü»Ø¸´Ð§ÂÊ(25)				190	50	50	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×³Ù»ºÊ±¼ä£¨95£©				106	190	190	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×´ò»÷»Ø¸´76				245	152	152	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×È«¼¼ÄÜ				139	2	2	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×µÖÏûÉËº¦70				237	140	140	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×ÅÜËÙ£¨90£©				111	180	180	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×ÖØ»÷£¨6£©				227	12	12	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×ÆÕ¿¹70				231	140	140	-1	-1	0	0	0
ÌÚÁú¹ÌÉ½ÎäÁÒÌ×¼õÉÙÑ£ÔÎÊ±¼ä95_95				110	190	190	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(ÖÁ×ðÓ¡¼ø)				246	5600	5600	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(ÖÁ×ðÓ¡¼ø)				247	5600	5600	-1	-1	0	0	0
¶Ô»Æ½ðboss¹¥»÷ÉËº¦(¹ÅËþ1£©				255	20	40	-1	-1	0	0	0
¶Ô»Æ½ðboss¹¥»÷ÉËº¦(¹ÅËþ2£©				255	40	60	-1	-1	0	0	0
ÐÂÉúÃü£¨1500£©				233	3000	3000	-1	-1	0	0	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä90_95(ÐÇËª)				108	180	190	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä90_95(ÐÇËª)				110	180	190	-1	-1	0	0	0
Ô­¼õÉÙ±ù¶³Ê±¼ä90_95(ÐÇËª)				106	180	190	-1	-1	0	0	0
ÐÂÉúÃü%2(ÐÇËª)				234	14	24	-1	-1	0	0	0
¼ÓÉîÉËº¦2(ÐÇËª)				269	30	40	-1	-1	0	0	0
µÖÏû¸ñµ²2(ÐÇËª)				270	4	8	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä15_25£¨ÐÇËª£©				161	30	50	-1	-1	0	0	0
Ô¶³Ì·´µ¯£¨ÐÇËª£©				120	8	14	-1	-1	0	0	0
Ëõ¶Ì¶¾·¢¼ä¸ô£¨ÐÇËª£©				164	8	14	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä£¨ÐÇËª£©				161	30	50	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ£¨ÐÇËª£©				261	6	10	-1	-1	0	0	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä£¨³à÷ëÂúÊôÐÔ£©				108	170	170	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä£¨³à÷ëÂúÊôÐÔ£©				110	170	170	-1	-1	0	0	0
Ô­¼õÉÙ±ù¶³Ê±¼ä£¨³à÷ëÂúÊôÐÔ£©				106	170	170	-1	-1	0	0	0
ºé»Ä¹¥»÷¼¼ÄÜ£¨100£©				243	200	200	-1	-1	0	0	0
ºé»ÄµÖÏû¸ñµ²				270	8	8	-1	-1	0	0	0
ÐÂÉúÃü£¨1939£©				233	3878	3878	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ1				227	2	2	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ2				227	4	4	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ3				227	6	6	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ4				227	8	8	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ5				227	10	10	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ6				227	12	12	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ7				227	14	14	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ8				227	16	16	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ9				227	18	18	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ10				227	20	20	-1	-1	0	0	0
ÐÂÆÕ·À£¨1¼¶£©				231	4	4	-1	-1	0	0	0
ÐÂÆÕ·À£¨2¼¶£©				231	8	8	-1	-1	0	0	0
ÐÂÆÕ·À£¨3¼¶£©				231	12	12	-1	-1	0	0	0
ÐÂÆÕ·À£¨4¼¶£©				231	16	16	-1	-1	0	0	0
ÐÂÆÕ·À£¨5¼¶£©				231	20	20	-1	-1	0	0	0
ÐÂÆÕ·À£¨6¼¶£©				231	24	24	-1	-1	0	0	0
ÐÂÆÕ·À£¨7¼¶£©				231	28	28	-1	-1	0	0	0
ÐÂÆÕ·À£¨8¼¶£©				231	32	32	-1	-1	0	0	0
ÐÂÆÕ·À£¨9¼¶£©				231	36	36	-1	-1	0	0	0
ÐÂÆÕ·À£¨10¼¶£©				231	40	40	-1	-1	0	0	0
ÄÚ¶¾ÉË1				172	100	100	-1	-1	0	0	0
ÄÚ¶¾ÉË2				172	200	200	-1	-1	0	0	0
ÄÚ¶¾ÉË3				172	300	300	-1	-1	0	0	0
ÄÚ¶¾ÉË4				172	400	400	-1	-1	0	0	0
ÄÚ¶¾ÉË5				172	500	500	-1	-1	0	0	0
ÄÚ¶¾ÉË6				172	600	600	-1	-1	0	0	0
ÄÚ¶¾ÉË7				172	700	700	-1	-1	0	0	0
ÄÚ¶¾ÉË8				172	800	800	-1	-1	0	0	0
ÄÚ¶¾ÉË9				172	900	900	-1	-1	0	0	0
ÄÚ¶¾ÉË10				172	1000	1000	-1	-1	0	0	0
ÐÂ¶¾·À£¨1¼¶£©				228	4	4	-1	-1	0	0	0
ÐÂ¶¾·À£¨2¼¶£©				228	8	8	-1	-1	0	0	0
ÐÂ¶¾·À£¨3¼¶£©				228	12	12	-1	-1	0	0	0
ÐÂ¶¾·À£¨4¼¶£©				228	16	16	-1	-1	0	0	0
ÐÂ¶¾·À£¨5¼¶£©				228	20	20	-1	-1	0	0	0
ÐÂ¶¾·À£¨6¼¶£©				228	24	24	-1	-1	0	0	0
ÐÂ¶¾·À£¨7¼¶£©				228	28	28	-1	-1	0	0	0
ÐÂ¶¾·À£¨8¼¶£©				228	32	32	-1	-1	0	0	0
ÐÂ¶¾·À£¨9¼¶£©				228	36	36	-1	-1	0	0	0
ÐÂ¶¾·À£¨10¼¶£©				228	40	40	-1	-1	0	0	0
ÄÚ±ùÉË1				169	100	100	-1	-1	0	0	0
ÄÚ±ùÉË2				169	200	200	-1	-1	0	0	0
ÄÚ±ùÉË3				169	300	300	-1	-1	0	0	0
ÄÚ±ùÉË4				169	400	400	-1	-1	0	0	0
ÄÚ±ùÉË5				169	500	500	-1	-1	0	0	0
ÄÚ±ùÉË6				169	600	600	-1	-1	0	0	0
ÄÚ±ùÉË7				169	700	700	-1	-1	0	0	0
ÄÚ±ùÉË8				169	800	800	-1	-1	0	0	0
ÄÚ±ùÉË9				169	900	900	-1	-1	0	0	0
ÄÚ±ùÉË10				169	1000	1000	-1	-1	0	0	0
ÐÂ±ù·À£¨1¼¶£©				232	4	4	-1	-1	0	0	0
ÐÂ±ù·À£¨2¼¶£©				232	8	8	-1	-1	0	0	0
ÐÂ±ù·À£¨3¼¶£©				232	12	12	-1	-1	0	0	0
ÐÂ±ù·À£¨4¼¶£©				232	16	16	-1	-1	0	0	0
ÐÂ±ù·À£¨5¼¶£©				232	20	20	-1	-1	0	0	0
ÐÂ±ù·À£¨6¼¶£©				232	24	24	-1	-1	0	0	0
ÐÂ±ù·À£¨7¼¶£©				232	28	28	-1	-1	0	0	0
ÐÂ±ù·À£¨8¼¶£©				232	32	32	-1	-1	0	0	0
ÐÂ±ù·À£¨9¼¶£©				232	36	36	-1	-1	0	0	0
ÐÂ±ù·À£¨10¼¶£©				232	40	40	-1	-1	0	0	0
ÄÚ»ðÉË1				170	100	100	-1	-1	0	0	0
ÄÚ»ðÉË2				170	200	200	-1	-1	0	0	0
ÄÚ»ðÉË3				170	300	300	-1	-1	0	0	0
ÄÚ»ðÉË4				170	400	400	-1	-1	0	0	0
ÄÚ»ðÉË5				170	500	500	-1	-1	0	0	0
ÄÚ»ðÉË6				170	600	600	-1	-1	0	0	0
ÄÚ»ðÉË7				170	700	700	-1	-1	0	0	0
ÄÚ»ðÉË8				170	800	800	-1	-1	0	0	0
ÄÚ»ðÉË9				170	900	900	-1	-1	0	0	0
ÄÚ»ðÉË10				170	1000	1000	-1	-1	0	0	0
ÐÂ»ð·À£¨1¼¶£©				230	4	4	-1	-1	0	0	0
ÐÂ»ð·À£¨2¼¶£©				230	8	8	-1	-1	0	0	0
ÐÂ»ð·À£¨3¼¶£©				230	12	12	-1	-1	0	0	0
ÐÂ»ð·À£¨4¼¶£©				230	16	16	-1	-1	0	0	0
ÐÂ»ð·À£¨5¼¶£©				230	20	20	-1	-1	0	0	0
ÐÂ»ð·À£¨6¼¶£©				230	24	24	-1	-1	0	0	0
ÐÂ»ð·À£¨7¼¶£©				230	28	28	-1	-1	0	0	0
ÐÂ»ð·À£¨8¼¶£©				230	32	32	-1	-1	0	0	0
ÐÂ»ð·À£¨9¼¶£©				230	36	36	-1	-1	0	0	0
ÐÂ»ð·À£¨10¼¶£©				230	40	40	-1	-1	0	0	0
ÄÚµçÉË1				171	100	100	-1	-1	0	0	0
ÄÚµçÉË2				171	200	200	-1	-1	0	0	0
ÄÚµçÉË3				171	300	300	-1	-1	0	0	0
ÄÚµçÉË4				171	400	400	-1	-1	0	0	0
ÄÚµçÉË5				171	500	500	-1	-1	0	0	0
ÄÚµçÉË6				171	600	600	-1	-1	0	0	0
ÄÚµçÉË7				171	700	700	-1	-1	0	0	0
ÄÚµçÉË8				171	800	800	-1	-1	0	0	0
ÄÚµçÉË9				171	900	900	-1	-1	0	0	0
ÄÚµçÉË10				171	1000	1000	-1	-1	0	0	0
ÐÂÀ×·À£¨1¼¶£©				229	4	4	-1	-1	0	0	0
ÐÂÀ×·À£¨2¼¶£©				229	8	8	-1	-1	0	0	0
ÐÂÀ×·À£¨3¼¶£©				229	12	12	-1	-1	0	0	0
ÐÂÀ×·À£¨4¼¶£©				229	16	16	-1	-1	0	0	0
ÐÂÀ×·À£¨5¼¶£©				229	20	20	-1	-1	0	0	0
ÐÂÀ×·À£¨6¼¶£©				229	24	24	-1	-1	0	0	0
ÐÂÀ×·À£¨7¼¶£©				229	28	28	-1	-1	0	0	0
ÐÂÀ×·À£¨8¼¶£©				229	32	32	-1	-1	0	0	0
ÐÂÀ×·À£¨9¼¶£©				229	36	36	-1	-1	0	0	0
ÐÂÀ×·À£¨10¼¶£©				229	40	40	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÏÂ£©ÎåÐÐÇ¿»¯				246	3000	3000	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÏÂ£©ÎåÐÐÈõ»¯				247	3000	3000	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÏÂ£©¶Ô¹¥»÷¼¼ÄÜ¼Ó³É				243	20	20	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÏÂ£©µÖÏûÉËº¦Ôö¼Ó				237	40	40	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÏÂ£©ÉúÃü»Ø¸´Ð§ÂÊÌáÉý				190	8	8	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÖÐ£©ÎåÐÐÇ¿»¯				246	4000	4000	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÖÐ£©ÎåÐÐÈõ»¯				247	4000	4000	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÖÐ£©¶Ô¹¥»÷¼¼ÄÜ¼Ó³É				243	30	30	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÖÐ£©µÖÏûÉËº¦Ôö¼Ó				237	50	50	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÖÐ£©ÉúÃü»Ø¸´Ð§ÂÊÌáÉý				190	10	10	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÉÏ£©ÎåÐÐÇ¿»¯				246	5000	5000	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÉÏ£©ÎåÐÐÈõ»¯				247	5000	5000	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÉÏ£©¶Ô¹¥»÷¼¼ÄÜ¼Ó³É				243	40	40	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÉÏ£©µÖÏûÉËº¦Ôö¼Ó				237	60	60	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÉÏ£©ÉúÃü»Ø¸´Ð§ÂÊÌáÉý				190	12	12	-1	-1	0	0	0
ÑïÉ³ÂíÆ¥ÖØ»÷¸ÅÂÊ				227	10	10	-1	-1	0	0	0
Óù·çÂíÆ¥¸ñµ²¸ÅÂÊ				226	10	10	-1	-1	0	0	0
×·µçÂíÆ¥¶Ô¹¥»÷¼¼ÄÜ¼Ó³É				243	30	30	-1	-1	0	0	0
Á÷ÐÇÂíÆ¥ÉúÃüÁ¦Ôö¼Ó				233	3000	3000	-1	-1	0	0	0
¾ªÀ×ÂíÆ¥ºöÂÔÈ«¿¹				268	12	12	-1	-1	0	0	0
ÉñÂí¡¤ÑïÉ³ÉúÃüÉÏÏÞÔö¼Ó				233	3000	3000	-1	-1	0	0	0
ÉñÂí¡¤Óù·çÉúÃüÉÏÏÞÔö¼Ó				233	3000	3000	-1	-1	0	0	0
ÉñÂí¡¤×·µçÉúÃüÉÏÏÞÔö¼Ó				233	4000	4000	-1	-1	0	0	0
ÉñÂí¡¤Á÷ÐÇÉúÃüÉÏÏÞÔö¼Ó				233	3600	3600	-1	-1	0	0	0
ÉñÂí¡¤¾ªÀ×ÉúÃüÉÏÏÞÔö¼Ó				233	3000	3000	-1	-1	0	0	0
ÉñÂí¡¤ÑïÉ³ÐÂÈ«¿¹Ôö¼Ó				241	60	60	-1	-1	0	0	0
ÉñÂí¡¤Óù·çÐÂÈ«¿¹Ôö¼Ó				241	50	50	-1	-1	0	0	0
ÉñÂí¡¤×·µçÐÂÈ«¿¹Ôö¼Ó				241	40	40	-1	-1	0	0	0
ÉñÂí¡¤Á÷ÐÇÐÂÈ«¿¹Ôö¼Ó				241	40	40	-1	-1	0	0	0
ÉñÂí¡¤¾ªÀ×ÐÂÈ«¿¹Ôö¼Ó				241	40	40	-1	-1	0	0	0
ÉñÂí¡¤ÑïÉ³Ã¿°ëÃëÉúÃü»Ø¸´				88	30	30	-1	-1	0	0	0
ÉñÂí¡¤Óù·çÃ¿°ëÃëÉúÃü»Ø¸´				88	30	30	-1	-1	0	0	0
ÉñÂí¡¤×·µçÃ¿°ëÃëÉúÃü»Ø¸´				88	30	30	-1	-1	0	0	0
ÉñÂí¡¤Á÷ÐÇÃ¿°ëÃëÉúÃü»Ø¸´				88	30	30	-1	-1	0	0	0
ÉñÂí¡¤¾ªÀ×Ã¿°ëÃëÉúÃü»Ø¸´				88	30	30	-1	-1	0	0	0
ÉñÂí¡¤ÑïÉ³ÂíÆ¥ÖØ»÷¸ÅÂÊ				139	6	6	-1	-1	1902	1902	0
ÉñÂí¡¤Óù·çÂíÆ¥¸ñµ²¸ÅÂÊ				139	6	6	-1	-1	1903	1903	0
ÉñÂí¡¤×·µçÂíÆ¥¶Ô¹¥»÷¼¼ÄÜ¼Ó³É				139	4	4	-1	-1	1904	1904	0
ÉñÂí¡¤Á÷ÐÇÂíÆ¥ÉúÃüÁ¦Ôö¼Ó				139	4	4	-1	-1	1905	1905	0
ÉñÂí¡¤¾ªÀ×ÂíÆ¥ºöÂÔÈ«¿¹				139	2	2	-1	-1	1906	1906	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä95_100				108	190	200	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä95_100				110	190	200	-1	-1	0	0	0
Ô­¼õÉÙ±ù¶³Ê±¼ä95_100				106	190	200	-1	-1	0	0	0
Ô¶³Ì·´µ¯6_9				120	12	18	-1	-1	0	0	0
ÐÂÉúÃü%9_14				234	18	28	-1	-1	0	0	0
Ëõ¶Ì¶¾·¢¼ä¸ô6_9				164	12	18	-1	-1	0	0	0
ÖØ»÷3_4				227	6	8	-1	-1	0	0	0
¼ÓÉîÉËº¦20_25				269	40	50	-1	-1	0	0	0
µÖÏû¸ñµ²3_5				270	6	10	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ5_7				261	10	14	-1	-1	0	0	0
ÉñÂí¡¤¾ªÀ×ÂíÆ¥ºöÂÔÈ«¿¹				139	2	2	-1	-1	1906	1906	0=======
ÉñÂí¡¤¾ªÀ×ÂíÆ¥ºöÂÔÈ«¿¹				139	2	2	-1	-1	1906	1906	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä95_100				108	190	200	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä95_100				110	190	200	-1	-1	0	0	0
Ô­¼õÉÙ±ù¶³Ê±¼ä95_100				106	190	200	-1	-1	0	0	0
Ô¶³Ì·´µ¯6_9				120	12	18	-1	-1	0	0	0
ÐÂÉúÃü%9_14				234	18	28	-1	-1	0	0	0
Ëõ¶Ì¶¾·¢¼ä¸ô6_9				164	12	18	-1	-1	0	0	0
ÖØ»÷3_4				227	6	8	-1	-1	0	0	0
¼ÓÉîÉËº¦20_25				269	40	50	-1	-1	0	0	0
µÖÏû¸ñµ²3_5				270	6	10	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ5_7				261	10	14	-1	-1	0	0	0
ÔÌÁéÁ¦Á¿1				97	40	40	-1	-1	0	0	0
ÔÌÁéÁ¦Á¿1				97	40	40	-1	-1	0	0	0
ÔÌÁéÁ¦Á¿2				97	80	80	-1	-1	0	0	0
ÔÌÁéÁ¦Á¿3				97	120	120	-1	-1	0	0	0
ÔÌÁéÁ¦Á¿4				97	160	160	-1	-1	0	0	0
ÔÌÁéÁ¦Á¿5				97	200	200	-1	-1	0	0	0
ÔÌÁéÍâ¹¦1				99	40	40	-1	-1	0	0	0
ÔÌÁéÍâ¹¦2				99	80	80	-1	-1	0	0	0
ÔÌÁéÍâ¹¦3				99	120	120	-1	-1	0	0	0
ÔÌÁéÍâ¹¦4				99	160	160	-1	-1	0	0	0
ÔÌÁéÍâ¹¦5				99	200	200	-1	-1	0	0	0
ÔÌÁéÄÚ¹¦1				100	40	40	-1	-1	0	0	0
ÔÌÁéÄÚ¹¦2				100	80	80	-1	-1	0	0	0
ÔÌÁéÄÚ¹¦3				100	120	120	-1	-1	0	0	0
ÔÌÁéÄÚ¹¦4				100	160	160	-1	-1	0	0	0
ÔÌÁéÄÚ¹¦5				100	200	200	-1	-1	0	0	0
ÔÌÁéÉí·¨1				98	40	40	-1	-1	0	0	0
ÔÌÁéÉí·¨2				98	80	80	-1	-1	0	0	0
ÔÌÁéÉí·¨3				98	120	120	-1	-1	0	0	0
ÔÌÁéÉí·¨4				98	160	160	-1	-1	0	0	0
ÔÌÁéÉí·¨5				98	200	200	-1	-1	0	0	0
ÔÌÁéÉúÃü1				233	600	600	-1	-1	0	0	0
ÔÌÁéÉúÃü2				233	1200	1200	-1	-1	0	0	0
ÔÌÁéÉúÃü3				233	1800	1800	-1	-1	0	0	0
ÔÌÁéÉúÃü4				233	2400	2400	-1	-1	0	0	0
ÔÌÁéÉúÃü5				233	3000	3000	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦1%				277	2	2	-1	-1	0	0	0
